platform,store_id,super_store_id,brand_name,store_name,store_address,is_open_today,delivery_price,eta_value_min,percentage_service_fee,corridor_id,corridor_name,corridor_index,product_id,product_name,product_description,product_price,product_real_price,discount_percentage,is_available,is_popular,has_toppings,product_image,store_query,address_text
Rappi,900275448,900427457,McDonalds Turbo,Lou - Mcdonald's Lourdes Turbo,"MCDONALDS TURBO Cra. 13 #63-48, Bogota, Colombia",True,0.0,20,0.0,257056,Imperdibles Turbo,1,4118164,Malteada de Café & Pie de Manzana,Malteada de Café & Pie de Manzana,24800.0,24800.0,0.0,False,False,True,d0d3003c-909f-45de-9a27-0cc24bf2b77c.png,McDonald's,"Chapinero Alto, Bogotá"
Rappi,900275448,900427457,McDonalds Turbo,Lou - Mcdonald's Lourdes Turbo,"MCDONALDS TURBO Cra. 13 #63-48, Bogota, Colombia",True,0.0,20,0.0,257056,Imperdibles Turbo,1,4118165,Iced Latte Mediano & McQueso,Iced Latte Mediano & McQueso,20500.0,20500.0,0.0,False,False,True,38481871-8392-44a3-8f91-75f85039c0b9.png,McDonald's,"Chapinero Alto, Bogotá"
Rappi,900275448,900427457,McDonalds Turbo,Lou - Mcdonald's Lourdes Turbo,"MCDONALDS TURBO Cra. 13 #63-48, Bogota, Colombia",True,0.0,20,0.0,257056,Imperdibles Turbo,1,4062996,McCombo Pequeño McFiesta,McCombo Pequeño McFiesta,28500.0,28500.0,0.0,False,False,True,809c24e9-57c0-4b7e-8fe5-7b57ebf7523b.png,McDonald's,"Chapinero Alto, Bogotá"
Rappi,900275448,900427457,McDonalds Turbo,Lou - Mcdonald's Lourdes Turbo,"MCDONALDS TURBO Cra. 13 #63-48, Bogota, Colombia",True,0.0,20,0.0,257056,Imperdibles Turbo,1,3762276,McCombo Mediano Big Mac + 4 Nuggets,Lleva un McCombo Mediano Big Mac y 4 Nuggets,45500.0,45500.0,0.0,False,False,True,fa692a7b-616a-4bbf-9585-eab7096d6d24.png,McDonald's,"Chapinero Alto, Bogotá"
Rappi,900275448,900427457,McDonalds Turbo,Lou - Mcdonald's Lourdes Turbo,"MCDONALDS TURBO Cra. 13 #63-48, Bogota, Colombia",True,0.0,20,0.0,257056,Imperdibles Turbo,1,3795533,McCombo Mediano McPollo + 4 Chicken McNuggets,McCombo Mediano McPollo + 4 Chicken McNuggets,40900.0,40900.0,0.0,False,False,True,92376941-6fcf-4799-b218-a630da57ec07.png,McDonald's,"Chapinero Alto, Bogotá"
Rappi,900275448,900427457,McDonalds Turbo,Lou - Mcdonald's Lourdes Turbo,"MCDONALDS TURBO Cra. 13 #63-48, Bogota, Colombia",True,0.0,20,0.0,257056,Imperdibles Turbo,1,3762406,McCombo Pequeño Hamburguesa con Queso,McCombo Pequeño Hamburguesa con Queso,28500.0,28500.0,0.0,False,False,True,8230f557-d9d4-4447-ac94-9d392a676b9a.png,McDonald's,"Chapinero Alto, Bogotá"
Rappi,900275448,900427457,McDonalds Turbo,Lou - Mcdonald's Lourdes Turbo,"MCDONALDS TURBO Cra. 13 #63-48, Bogota, Colombia",True,0.0,20,0.0,257056,Imperdibles Turbo,1,3762590,McCombo Pequeño Hamburguesa con Queso + McFlurry de Oreo,McCombo Pequeño Hamburguesa con Queso + McFlurry de Oreo,41400.0,41400.0,0.0,False,False,True,ee77c0fe-65bf-477f-943b-a92d0b4d071d.png,McDonald's,"Chapinero Alto, Bogotá"
Rappi,900275448,900427457,McDonalds Turbo,Lou - Mcdonald's Lourdes Turbo,"MCDONALDS TURBO Cra. 13 #63-48, Bogota, Colombia",True,0.0,20,0.0,257056,Imperdibles Turbo,1,3762317,McCombo grande Big Mac + McFlurry de Oreo,McCombo Grande Big Mac + MccFlurry de Oreo,46000.0,46000.0,0.0,False,False,True,dc44b7a0-0b32-4f85-a597-42c834731e43.png,McDonald's,"Chapinero Alto, Bogotá"
Rappi,900275448,900427457,McDonalds Turbo,Lou - Mcdonald's Lourdes Turbo,"MCDONALDS TURBO Cra. 13 #63-48, Bogota, Colombia",True,0.0,20,0.0,257056,Imperdibles Turbo,1,3762377,McFlurry Oreo + McFlurry M&M + Papas Grandes,McFlurry Oreo + McFlurry M&M + Papas Grandes,38300.0,38300.0,0.0,False,False,True,851422cf-3a94-4a10-8c22-fee0023eaed3.png,McDonald's,"Chapinero Alto, Bogotá"
Rappi,900275448,900427457,McDonalds Turbo,Lou - Mcdonald's Lourdes Turbo,"MCDONALDS TURBO Cra. 13 #63-48, Bogota, Colombia",True,0.0,20,0.0,257056,Imperdibles Turbo,1,3762578,McCombo Mediano Doble Hamburguesa con Queso + McFlurry de Oreo,McCombo Mediano Doble Hamburguesa con Queso + McFlurry de Oreo,39800.0,39800.0,0.0,False,False,True,c8645916-93bf-440c-a2ae-650921180120.png,McDonald's,"Chapinero Alto, Bogotá"
Rappi,900275448,900427457,McDonalds Turbo,Lou - Mcdonald's Lourdes Turbo,"MCDONALDS TURBO Cra. 13 #63-48, Bogota, Colombia",True,0.0,20,0.0,257056,Imperdibles Turbo,1,3762570,McCombo pequeño McPollo,Lleva (1) una McPollo con (1) unas Papas pequeñas y (1) una Gaseosa Pequeña a eleccion,25500.0,25500.0,0.0,False,False,True,364a505b-b8dc-4fec-93b8-dcebdf5c0e91.png,McDonald's,"Chapinero Alto, Bogotá"
Rappi,900275448,900427457,McDonalds Turbo,Lou - Mcdonald's Lourdes Turbo,"MCDONALDS TURBO Cra. 13 #63-48, Bogota, Colombia",True,0.0,20,0.0,257056,Imperdibles Turbo,1,3762337,McCombo pequeño Doble Hamburguesa con Queso,Lleva (1) una Doble Hamburguesa con Queso con (1) unas Papas pequeñas y (1) una Gaseosa Pequeña a eleccion,23900.0,23900.0,0.0,False,False,True,ab48b6aa-cf09-4484-bbfa-7d9d5bc64fed.png,McDonald's,"Chapinero Alto, Bogotá"
Rappi,900275448,900427457,McDonalds Turbo,Lou - Mcdonald's Lourdes Turbo,"MCDONALDS TURBO Cra. 13 #63-48, Bogota, Colombia",True,0.0,20,0.0,257057,McCombo Turbo,4,3762299,McCombo mediano Big Mac,"Elige tu McCombo con hamburguesa con dos carnes 100% de res de 50gr c/u, pepinillos, cebolla y lechuga 100% colombianas, queso cheddar, pan en el centro y nuestra salsa especial Big Mac con papas medianas y gaseosa mediana a elegir.",31500.0,31500.0,0.0,False,False,True,126b117d-9df1-4bce-b303-18619ec5f8dc.png,McDonald's,"Chapinero Alto, Bogotá"
Rappi,900275448,900427457,McDonalds Turbo,Lou - Mcdonald's Lourdes Turbo,"MCDONALDS TURBO Cra. 13 #63-48, Bogota, Colombia",True,0.0,20,0.0,257057,McCombo Turbo,4,3762557,McCombo Mediano Big Mac Bacon,"Elige tu McCombo de Hamburguesa con dos carnes 100% de res de 50gr c/u, tocineta, cebolla, pepinillos, lechuga, queso cheddar, pan en el centro y nuesta salsa especial Big Mac con papas medianas y gaseosa mediana a eleccion.",35500.0,35500.0,0.0,False,False,True,1962ec6f-46ab-4ce5-9738-7233c5495a12.png,McDonald's,"Chapinero Alto, Bogotá"
Rappi,900275448,900427457,McDonalds Turbo,Lou - Mcdonald's Lourdes Turbo,"MCDONALDS TURBO Cra. 13 #63-48, Bogota, Colombia",True,0.0,20,0.0,257057,McCombo Turbo,4,3762241,McCombo Mediano Doble Big Mac,"Elige tu McCombo de Hamburguesa con cuatro carnes 100% de res de 50gr c/u, cebolla, pepinillos, lechuga, queso cheddar, pan en el centro y nuesta salsa especial Big Mac con papas medianas y gaseosa mediana a eleccion.",38500.0,38500.0,0.0,False,False,True,e8201fae-3f47-4838-806c-6a179757b414.png,McDonald's,"Chapinero Alto, Bogotá"
Rappi,900275448,900427457,McDonalds Turbo,Lou - Mcdonald's Lourdes Turbo,"MCDONALDS TURBO Cra. 13 #63-48, Bogota, Colombia",True,0.0,20,0.0,257057,McCombo Turbo,4,3762447,McCombo Mediano Doble Big Mac Bacon,"Elige tu McCombo de Hamburguesa con cuatro carnes 100% de res de 50gr c/u, tocineta, cebolla, pepinillos, lechuga, queso cheddar, pan en el centro y nuesta salsa especial Big Mac con papas medianas y gaseosa mediana a eleccion.",41500.0,41500.0,0.0,False,False,True,bad71f5d-5588-41ec-9789-6f2aae055255.png,McDonald's,"Chapinero Alto, Bogotá"
Rappi,900275448,900427457,McDonalds Turbo,Lou - Mcdonald's Lourdes Turbo,"MCDONALDS TURBO Cra. 13 #63-48, Bogota, Colombia",True,0.0,20,0.0,257057,McCombo Turbo,4,3762573,McCombo mediano McBacon,"Elige tu McCombo de hamburguesa con dos carnes 100% de res de 50gr c/u, tocineta y cebolla 100% colombiana, queso cheddar, salsa de tomate y mostaza con papas medianas y gaseosa mediana a elegir.",31500.0,31500.0,0.0,False,False,True,edc1b082-8fe9-4dfb-ba27-0837c102daf5.png,McDonald's,"Chapinero Alto, Bogotá"
Rappi,900275448,900427457,McDonalds Turbo,Lou - Mcdonald's Lourdes Turbo,"MCDONALDS TURBO Cra. 13 #63-48, Bogota, Colombia",True,0.0,20,0.0,257057,McCombo Turbo,4,3762368,McCombo mediano Triple Hamburguesa con Queso,"Elige tu McCombo de hamburguesa con tres carnes 100% de res de 50gr c/u, doble queso cheddar, cebolla 100% colombiana, pepinillos, salsa de tomate y mostaza con papas medianas y gaseosa mediana a elegir.",29900.0,29900.0,0.0,False,False,True,e27e2304-d463-4599-97d9-4191a55bf467.png,McDonald's,"Chapinero Alto, Bogotá"
Rappi,900275448,900427457,McDonalds Turbo,Lou - Mcdonald's Lourdes Turbo,"MCDONALDS TURBO Cra. 13 #63-48, Bogota, Colombia",True,0.0,20,0.0,257057,McCombo Turbo,4,3762339,McCombo mediano McNífica,"Elige tu McCombo de hamburguesa con carne 100% de res de 125 gr, cebolla, tomate y lechuga 100% colombianos, queso blanco, salsa de tomate, mayonesa y mostaza con papas medianas y gaseosa mediana a elegir.",32500.0,32500.0,0.0,False,False,True,26e902b6-2655-4f99-82fb-6f3fdd99fed1.png,McDonald's,"Chapinero Alto, Bogotá"
Rappi,900275448,900427457,McDonalds Turbo,Lou - Mcdonald's Lourdes Turbo,"MCDONALDS TURBO Cra. 13 #63-48, Bogota, Colombia",True,0.0,20,0.0,257057,McCombo Turbo,4,3762467,McCombo mediano Doble Hamburguesa con Queso,"Elige tu McCombo de hamburguesa con dos carnes de 50gr c/u, doble quesoo cheddar, cebolla, pepinillos, salsa de tomate y mostaza con papas medianas y gaseosa mediana a elegir",26900.0,26900.0,0.0,False,False,True,0cdd6254-b71c-48eb-842c-a8baa1b00352.png,McDonald's,"Chapinero Alto, Bogotá"
Rappi,900275448,900427457,McDonalds Turbo,Lou - Mcdonald's Lourdes Turbo,"MCDONALDS TURBO Cra. 13 #63-48, Bogota, Colombia",True,0.0,20,0.0,257057,McCombo Turbo,4,3762302,McCombo mediano McNífica Doble,"Elige tu McCombo de hamburguesa con dos carnes 100% de res de 125 gr c/u, queso blanco, cebolla, tomate y lechuga 100% colombianos, salsa de tomate, mayonesa y mostaza con papas medianas y gaseosa mediana a elegir.",40900.0,40900.0,0.0,False,False,True,bdbcab75-ff43-40cd-a7a1-98e75f11d77a.png,McDonald's,"Chapinero Alto, Bogotá"
Rappi,900275448,900427457,McDonalds Turbo,Lou - Mcdonald's Lourdes Turbo,"MCDONALDS TURBO Cra. 13 #63-48, Bogota, Colombia",True,0.0,20,0.0,257057,McCombo Turbo,4,3762305,McCombo Mediano Super Cheddar Lover,"LLeva una(1) hamburguesa super Cheddar Lover , unas(1) papas medianas , y una(1) gaseosa mediana(16oz) a eleccion",47500.0,47500.0,0.0,False,False,True,3f29489b-cb17-44a4-969f-bdbadacc29ef.png,McDonald's,"Chapinero Alto, Bogotá"
Rappi,900275448,900427457,McDonalds Turbo,Lou - Mcdonald's Lourdes Turbo,"MCDONALDS TURBO Cra. 13 #63-48, Bogota, Colombia",True,0.0,20,0.0,257057,McCombo Turbo,4,3762498,McCombo mediano McPollo,"Elige tu McCombo de hamburguesa con pattie 100% pechuga de pollo, mayonesa y lechuga 100% colombiana, papas medianas y gaseosa mediana a elegir.",28500.0,28500.0,0.0,False,False,True,e8b8f990-d163-49fb-bbbd-749c1e4e960b.png,McDonald's,"Chapinero Alto, Bogotá"
Rappi,900275448,900427457,McDonalds Turbo,Lou - Mcdonald's Lourdes Turbo,"MCDONALDS TURBO Cra. 13 #63-48, Bogota, Colombia",True,0.0,20,0.0,257057,McCombo Turbo,4,3762320,McCombo mediano Chicken McNuggets 10 pzas,"Elige tu McCombo de 10 piezas de pollo apanado 100% pechuga, acompañados de papas medianas y gaseosa mediana a elegir.",33500.0,33500.0,0.0,False,False,True,5833086c-9753-4df7-a412-e64ec5e90d65.png,McDonald's,"Chapinero Alto, Bogotá"
Rappi,900275448,900427457,McDonalds Turbo,Lou - Mcdonald's Lourdes Turbo,"MCDONALDS TURBO Cra. 13 #63-48, Bogota, Colombia",True,0.0,20,0.0,257057,McCombo Turbo,4,3762519,McCombo mediano Chicken McNuggets de 20 pzas,"Elige tu McCombo de 20 piezas de pollo apanado 100% pechuga, acompañados de papas medianas y gaseosa mediana a elegir.",58500.0,58500.0,0.0,False,False,True,0838d145-9e92-4853-b0a2-1d9736b10ab2.png,McDonald's,"Chapinero Alto, Bogotá"
Rappi,900275448,900427457,McDonalds Turbo,Lou - Mcdonald's Lourdes Turbo,"MCDONALDS TURBO Cra. 13 #63-48, Bogota, Colombia",True,0.0,20,0.0,257057,McCombo Turbo,4,3762212,McCombo Mediano Pollo McCrispy Tocineta Dulce,"Elige tu McCombo mediano de hamburguesa con un filete de pechuga de pollo de 125gr, salsa tocineta dulce, cebolla fresca, tocineta, pepinillos queso cheddar y mayonesa, acompañado de papas medianas y gaseosa mediana a elegir.",39500.0,39500.0,0.0,False,False,True,71dab1c4-144f-4fe0-9cdd-c0fed5872f45.png,McDonald's,"Chapinero Alto, Bogotá"
Rappi,900275448,900427457,McDonalds Turbo,Lou - Mcdonald's Lourdes Turbo,"MCDONALDS TURBO Cra. 13 #63-48, Bogota, Colombia",True,0.0,20,0.0,257057,McCombo Turbo,4,3762409,McCombo mediano Pollo McCrispy Bacon Ranch,"Elige tu McCombo de hamburguesa con un filete 100% de pechuga de pollo de 125gr, salsa Ranch, tocineta, lechuga y tomate 100% colombianos, papas medianas y gaseosa mediana a elegir.",36500.0,36500.0,0.0,False,False,True,1ef10726-8356-4ed4-989b-b101d3d1b872.png,McDonald's,"Chapinero Alto, Bogotá"
Rappi,900275448,900427457,McDonalds Turbo,Lou - Mcdonald's Lourdes Turbo,"MCDONALDS TURBO Cra. 13 #63-48, Bogota, Colombia",True,0.0,20,0.0,257057,McCombo Turbo,4,3762263,McCombo grande Big Mac,"Elige tu McCombo con hamburguesa con dos carnes 100% de res de 50gr c/u, cebolla y lechuga 100 % colombianas, pepinillos, queso cheddar, pan en el centro y nuestra salsa especial Big Mac con papas grandes y gaseosa grande a elegir.",34500.0,34500.0,0.0,False,False,True,2d0c17a0-ce61-4371-adeb-e63d1834d37d.png,McDonald's,"Chapinero Alto, Bogotá"
Rappi,900275448,900427457,McDonalds Turbo,Lou - Mcdonald's Lourdes Turbo,"MCDONALDS TURBO Cra. 13 #63-48, Bogota, Colombia",True,0.0,20,0.0,257057,McCombo Turbo,4,3762392,McCombo Grande Big Mac Bacon,"Elige tu McCombo de Hamburguesa con dos carnes 100% de res de 50gr c/u, tocineta cebolla, pepinillos, lechuga, queso cheddar, pan en el centro y nuesta salsa especial Big Mac con papas grandes y gaseosa grande a eleccion..",38500.0,38500.0,0.0,False,False,True,ce285c9f-b73d-4762-92eb-12f971f10dbc.png,McDonald's,"Chapinero Alto, Bogotá"
